1422748801000,{"e":[{"u":"string","n":"source","sv":"ci4lr75vd000b02ypdlm6qbly6"},{"v":"6.13995","u":"lon","n":"longitude"},{"v":"46.220411","u":"lat","n":"latitude"},{"v":"3.9","u":"far","n":"temperature"},{"v":"45.9","u":"per","n":"humidity"},{"v":"0","u":"per","n":"light"},{"v":"840.28","u":"per","n":"dust"},{"v":"18","u":"per","n":"airquality_raw"}],"bt":1422748801000}
1422748801000,{"e":[{"u":"string","n":"source","sv":"ci4q0adco000002t9qu491siy25"},{"v":"-23.002739","u":"lon","n":"longitude"},{"v":"-43.337678","u":"lat","n":"latitude"},{"v":"31.7","u":"far","n":"temperature"},{"v":"50.7","u":"per","n":"humidity"},{"v":"0","u":"per","n":"light"},{"v":"361.42","u":"per","n":"dust"},{"v":"39","u":"per","n":"airquality_raw"}],"bt":1422748801000}
1422748801000,{"e":[{"u":"string","n":"source","sv":"ci4sn1zfb000102wetn54eux915"},{"v":"-43.2174938","u":"lon","n":"longitude"},{"v":"-22.964142","u":"lat","n":"latitude"},{"v":"30.8","u":"far","n":"temperature"},{"v":"39","u":"per","n":"humidity"},{"v":"0","u":"per","n":"light"},{"v":"499.49","u":"per","n":"dust"},{"v":"111","u":"per","n":"airquality_raw"}],"bt":1422748801000}
1422748801000,{"e":[{"u":"string","n":"source","sv":"ci4usvy81000302s7whpk8qlp11"},{"v":"-122.418503","u":"lon","n":"longitude"},{"v":"37.754392","u":"lat","n":"latitude"},{"v":"25.2","u":"far","n":"temperature"},{"v":"26.6","u":"per","n":"humidity"},{"v":"1371","u":"per","n":"light"},{"v":"69.49","u":"per","n":"dust"},{"v":"16","u":"per","n":"airquality_raw"}],"bt":1422748801000}
1422748801000,{"e":[{"u":"string","n":"source","sv":"ci4vejnju000b02s70yzzonp922"},{"v":"103.798312","u":"lon","n":"longitude"},{"v":"1.438973","u":"lat","n":"latitude"},{"v":"30.3","u":"far","n":"temperature"},{"v":"58.9","u":"per","n":"humidity"},{"v":"37","u":"per","n":"light"},{"v":"329.73","u":"per","n":"dust"},{"v":"16","u":"per","n":"airquality_raw"}],"bt":1422748801000}
1422748801000,{"e":[{"u":"string","n":"source","sv":"ci4w1npi3000p02s7a43zws7q0"},{"v":"-71.119359","u":"lon","n":"longitude"},{"v":"42.390486","u":"lat","n":"latitude"},{"v":"-3.8","u":"far","n":"temperature"},{"v":"19.6","u":"per","n":"humidity"},{"v":"0","u":"per","n":"light"},{"v":"419.81","u":"per","n":"dust"},{"v":"11","u":"per","n":"airquality_raw"}],"bt":1422748801000}
1422748801000,{"e":[{"u":"string","n":"source","sv":"ci4wg4xti000502tccs34dvk426"},{"v":"103.792581","u":"lon","n":"longitude"},{"v":"1.302858","u":"lat","n":"latitude"},{"v":"28.5","u":"far","n":"temperature"},{"v":"68.2","u":"per","n":"humidity"},{"v":"40","u":"per","n":"light"},{"v":"381.6","u":"per","n":"dust"},{"v":"31","u":"per","n":"airquality_raw"}],"bt":1422748801000}
1422748801000,{"e":[{"u":"string","n":"source","sv":"ci4wyckhv000f02tcyojovuvr13"},{"v":"103.784951","u":"lon","n":"longitude"},{"v":"1.308855","u":"lat","n":"latitude"},{"v":"28.5","u":"far","n":"temperature"},{"v":"59.8","u":"per","n":"humidity"},{"v":"538","u":"per","n":"light"},{"v":"526.65","u":"per","n":"dust"},{"v":"20","u":"per","n":"airquality_raw"}],"bt":1422748801000}
1422748801000,{"e":[{"u":"string","n":"source","sv":"ci4xdbcwd000o02tcoi729rb717"},{"v":"121.7588735","u":"lon","n":"longitude"},{"v":"31.2327278","u":"lat","n":"latitude"},{"v":"9.6","u":"far","n":"temperature"},{"v":"42","u":"per","n":"humidity"},{"v":"1045","u":"per","n":"light"},{"v":"2398.96","u":"per","n":"dust"},{"v":"38","u":"per","n":"airquality_raw"}],"bt":1422748801000}
1422748801000,{"e":[{"u":"string","n":"source","sv":"ci4y9ght2000803zzrj61j1nl3"},{"v":"103.862409","u":"lon","n":"longitude"},{"v":"1.31042","u":"lat","n":"latitude"},{"v":"26","u":"far","n":"temperature"},{"v":"77.9","u":"per","n":"humidity"},{"v":"202","u":"per","n":"light"},{"v":"1173.59","u":"per","n":"dust"},{"v":"17","u":"per","n":"airquality_raw"}],"bt":1422748801000}
1422748801000,{"e":[{"u":"string","n":"source","sv":"ci4yfbbdb000d03zzoq8kjdl012"},{"v":"-122.430467","u":"lon","n":"longitude"},{"v":"37.767358","u":"lat","n":"latitude"},{"v":"25.5","u":"far","n":"temperature"},{"v":"33","u":"per","n":"humidity"},{"v":"94","u":"per","n":"light"},{"v":"900.47","u":"per","n":"dust"},{"v":"28","u":"per","n":"airquality_raw"}],"bt":1422748801000}
1422748801000,{"e":[{"u":"string","n":"source","sv":"ci4z8a9d10001032zk4mh5qow17"},{"v":"121.2513265","u":"lon","n":"longitude"},{"v":"31.3262905","u":"lat","n":"latitude"},{"v":"12.7","u":"far","n":"temperature"},{"v":"28.8","u":"per","n":"humidity"},{"v":"872","u":"per","n":"light"},{"v":"3811.02","u":"per","n":"dust"},{"v":"17","u":"per","n":"airquality_raw"}],"bt":1422748801000}
1422748801000,{"e":[{"u":"string","n":"source","sv":"ci541fl410002032pbifg5o7a3"},{"v":"12.956511","u":"lon","n":"longitude"},{"v":"77.6383672","u":"lat","n":"latitude"},{"v":"23.3","u":"far","n":"temperature"},{"v":"53.5","u":"per","n":"humidity"},{"v":"0","u":"per","n":"light"},{"v":"2058.14","u":"per","n":"dust"},{"v":"13","u":"per","n":"airquality_raw"}],"bt":1422748801000}
1422748801000,{"e":[{"u":"string","n":"source","sv":"ci5c3vgzv000003v4deetujpe17"},{"v":"121.50631","u":"lon","n":"longitude"},{"v":"31.282182","u":"lat","n":"latitude"},{"v":"10.7","u":"far","n":"temperature"},{"v":"39.7","u":"per","n":"humidity"},{"v":"374","u":"per","n":"light"},{"v":"1109.57","u":"per","n":"dust"},{"v":"45","u":"per","n":"airquality_raw"}],"bt":1422748801000}
1422748802000,{"e":[{"u":"string","n":"source","sv":"ci4lr75sf000602ypyfkxnua30"},{"v":"6.035054","u":"lon","n":"longitude"},{"v":"46.1558904","u":"lat","n":"latitude"},{"v":"3.7","u":"far","n":"temperature"},{"v":"59.2","u":"per","n":"humidity"},{"v":"0","u":"per","n":"light"},{"v":"807.06","u":"per","n":"dust"},{"v":"14","u":"per","n":"airquality_raw"}],"bt":1422748802000}
1422748802000,{"e":[{"u":"string","n":"source","sv":"ci4lr75vd000b02ypdlm6qbly10"},{"v":"6.13995","u":"lon","n":"longitude"},{"v":"46.220411","u":"lat","n":"latitude"},{"v":"7.4","u":"far","n":"temperature"},{"v":"47.6","u":"per","n":"humidity"},{"v":"0","u":"per","n":"light"},{"v":"158.19","u":"per","n":"dust"},{"v":"38","u":"per","n":"airquality_raw"}],"bt":1422748802000}
1422748802000,{"e":[{"u":"string","n":"source","sv":"ci4q0adco000002t9qu491siy8"},{"v":"-23.002739","u":"lon","n":"longitude"},{"v":"-43.337678","u":"lat","n":"latitude"},{"v":"30.4","u":"far","n":"temperature"},{"v":"61.3","u":"per","n":"humidity"},{"v":"0","u":"per","n":"light"},{"v":"1101.48","u":"per","n":"dust"},{"v":"40","u":"per","n":"airquality_raw"}],"bt":1422748802000}
1422748802000,{"e":[{"u":"string","n":"source","sv":"ci4tmxpz8000002w7au38un501"},{"v":"-122.413649","u":"lon","n":"longitude"},{"v":"37.775641","u":"lat","n":"latitude"},{"v":"25.1","u":"far","n":"temperature"},{"v":"26.3","u":"per","n":"humidity"},{"v":"657","u":"per","n":"light"},{"v":"1975.36","u":"per","n":"dust"},{"v":"22","u":"per","n":"airquality_raw"}],"bt":1422748802000}
1422748802000,{"e":[{"u":"string","n":"source","sv":"ci4v3czb7000502s7lnln7ztr17"},{"v":"77.61856","u":"lon","n":"longitude"},{"v":"13.00438","u":"lat","n":"latitude"},{"v":"25.4","u":"far","n":"temperature"},{"v":"39.4","u":"per","n":"humidity"},{"v":"0","u":"per","n":"light"},{"v":"4709.97","u":"per","n":"dust"},{"v":"21","u":"per","n":"airquality_raw"}],"bt":1422748802000}
1422748802000,{"e":[{"u":"string","n":"source","sv":"ci4v67rh8000902s7vcxxq6wt3"},{"v":"103.88545","u":"lon","n":"longitude"},{"v":"1.375776","u":"lat","n":"latitude"},{"v":"27.9","u":"far","n":"temperature"},{"v":"68.5","u":"per","n":"humidity"},{"v":"92","u":"per","n":"light"},{"v":"1284.91","u":"per","n":"dust"},{"v":"22","u":"per","n":"airquality_raw"}],"bt":1422748802000}
1422748802000,{"e":[{"u":"string","n":"source","sv":"ci4vye225000n02s7rxjdfxa113"},{"v":"-22.8994585","u":"lon","n":"longitude"},{"v":"-43.1281207","u":"lat","n":"latitude"},{"v":"31.9","u":"far","n":"temperature"},{"v":"64.8","u":"per","n":"humidity"},{"v":"0","u":"per","n":"light"},{"v":"1387.18","u":"per","n":"dust"},{"v":"17","u":"per","n":"airquality_raw"}],"bt":1422748802000}
1422748802000,{"e":[{"u":"string","n":"source","sv":"ci4w8gd6f000102tcnp415mz522"},{"v":"103.794999","u":"lon","n":"longitude"},{"v":"1.440834","u":"lat","n":"latitude"},{"v":"28.2","u":"far","n":"temperature"},{"v":"70.4","u":"per","n":"humidity"},{"v":"162","u":"per","n":"light"},{"v":"485.86","u":"per","n":"dust"},{"v":"22","u":"per","n":"airquality_raw"}],"bt":1422748802000}
1422748802000,{"e":[{"u":"string","n":"source","sv":"ci4wq5cf6000a02tci6u38edj3"},{"v":"103.803632","u":"lon","n":"longitude"},{"v":"1.288705","u":"lat","n":"latitude"},{"v":"27.1","u":"far","n":"temperature"},{"v":"74.2","u":"per","n":"humidity"},{"v":"238","u":"per","n":"light"},{"v":"568.27","u":"per","n":"dust"},{"v":"34","u":"per","n":"airquality_raw"}],"bt":1422748802000}
1422748802000,{"e":[{"u":"string","n":"source","sv":"ci4xcxxgc000n02tci92gpvi613"},{"v":"-122.415348","u":"lon","n":"longitude"},{"v":"37.758871","u":"lat","n":"latitude"},{"v":"27.4","u":"far","n":"temperature"},{"v":"33.3","u":"per","n":"humidity"},{"v":"1248","u":"per","n":"light"},{"v":"864.79","u":"per","n":"dust"},{"v":"35","u":"per","n":"airquality_raw"}],"bt":1422748802000}
1422748802000,{"e":[{"u":"string","n":"source","sv":"ci4xrkkxy000203zz2qz5x2qt24"},{"v":"121.493988","u":"lon","n":"longitude"},{"v":"31.210459","u":"lat","n":"latitude"},{"v":"14.1","u":"far","n":"temperature"},{"v":"55.4","u":"per","n":"humidity"},{"v":"48","u":"per","n":"light"},{"v":"694.29","u":"per","n":"dust"},{"v":"18","u":"per","n":"airquality_raw"}],"bt":1422748802000}
1422748802000,{"e":[{"u":"string","n":"source","sv":"ci4yf41wg000b03zz1sg9c2yb3"},{"v":"-43.3383956","u":"lon","n":"longitude"},{"v":"-22.9431045","u":"lat","n":"latitude"},{"v":"35.2","u":"far","n":"temperature"},{"v":"44.8","u":"per","n":"humidity"},{"v":"0","u":"per","n":"light"},{"v":"2642.03","u":"per","n":"dust"},{"v":"20","u":"per","n":"airquality_raw"}],"bt":1422748802000}
1422748802000,{"e":[{"u":"string","n":"source","sv":"ci4yhy9yy000f03zznho5nm7c26"},{"v":"-122.428851","u":"lon","n":"longitude"},{"v":"37.73914","u":"lat","n":"latitude"},{"v":"19.8","u":"far","n":"temperature"},{"v":"46.8","u":"per","n":"humidity"},{"v":"2548","u":"per","n":"light"},{"v":"1511.69","u":"per","n":"dust"},{"v":"24","u":"per","n":"airquality_raw"}],"bt":1422748802000}
1422748802000,{"e":[{"u":"string","n":"source","sv":"ci530o426000003v9a6uxvc2l26"},{"v":"-71.086502","u":"lon","n":"longitude"},{"v":"42.342751","u":"lat","n":"latitude"},{"v":"3.5","u":"far","n":"temperature"},{"v":"25.6","u":"per","n":"humidity"},{"v":"0","u":"per","n":"light"},{"v":"225.12","u":"per","n":"dust"},{"v":"12","u":"per","n":"airquality_raw"}],"bt":1422748802000}
1422748802000,{"e":[{"u":"string","n":"source","sv":"ci59onqz2000103z5f90u4k7825"},{"v":"77.5964831","u":"lon","n":"longitude"},{"v":"12.9619378","u":"lat","n":"latitude"},{"v":"23.1","u":"far","n":"temperature"},{"v":"41.3","u":"per","n":"humidity"},{"v":"0","u":"per","n":"light"},{"v":"795.93","u":"per","n":"dust"},{"v":"26","u":"per","n":"airquality_raw"}],"bt":1422748802000}
1422748802000,{"e":[{"u":"string","n":"source","sv":"ci5lssf4x000003x8j2karv4726"},{"v":"103.814735","u":"lon","n":"longitude"},{"v":"1.283259","u":"lat","n":"latitude"},{"v":"32.9","u":"far","n":"temperature"},{"v":"54.5","u":"per","n":"humidity"},{"v":"14","u":"per","n":"light"},{"v":"42.89","u":"per","n":"dust"},{"v":"31","u":"per","n":"airquality_raw"}],"bt":1422748802000}
1422748803000,{"e":[{"u":"string","n":"source","sv":"ci4lr75se000502ypjgleg6kj23"},{"v":"6.149906","u":"lon","n":"longitude"},{"v":"46.212852","u":"lat","n":"latitude"},{"v":"12.4","u":"far","n":"temperature"},{"v":"40.7","u":"per","n":"humidity"},{"v":"0","u":"per","n":"light"},{"v":"1503.58","u":"per","n":"dust"},{"v":"20","u":"per","n":"airquality_raw"}],"bt":1422748803000}
1422748803000,{"e":[{"u":"string","n":"source","sv":"ci4lr75sm000902ypns4q30xy22"},{"v":"6.116039","u":"lon","n":"longitude"},{"v":"46.189268","u":"lat","n":"latitude"},{"v":"8.1","u":"far","n":"temperature"},{"v":"43.8","u":"per","n":"humidity"},{"v":"0","u":"per","n":"light"},{"v":"388.71","u":"per","n":"dust"},{"v":"21","u":"per","n":"airquality_raw"}],"bt":1422748803000}
1422748803000,{"e":[{"u":"string","n":"source","sv":"ci4lr75ve000c02ypnfy0qt8n19"},{"v":"46.234563","u":"lon","n":"longitude"},{"v":"6.054929","u":"lat","n":"latitude"},{"v":"4.5","u":"far","n":"temperature"},{"v":"54.9","u":"per","n":"humidity"},{"v":"0","u":"per","n":"light"},{"v":"1705.85","u":"per","n":"dust"},{"v":"23","u":"per","n":"airquality_raw"}],"bt":1422748803000}
1422748803000,{"e":[{"u":"string","n":"source","sv":"ci4ooqbyw0001021o7p4qiedw23"},{"v":"-71.096945","u":"lon","n":"longitude"},{"v":"42.3895","u":"lat","n":"latitude"},{"v":"-6.6","u":"far","n":"temperature"},{"v":"17.3","u":"per","n":"humidity"},{"v":"0","u":"per","n":"light"},{"v":"2528.18","u":"per","n":"dust"},{"v":"14","u":"per","n":"airquality_raw"}],"bt":1422748803000}
1422748803000,{"e":[{"u":"string","n":"source","sv":"ci4sn1zfb000102wetn54eux918"},{"v":"-43.2174938","u":"lon","n":"longitude"},{"v":"-22.964142","u":"lat","n":"latitude"},{"v":"30.3","u":"far","n":"temperature"},{"v":"39.2","u":"per","n":"humidity"},{"v":"0","u":"per","n":"light"},{"v":"798.08","u":"per","n":"dust"},{"v":"89","u":"per","n":"airquality_raw"}],"bt":1422748803000}
1422748803000,{"e":[{"u":"string","n":"source","sv":"ci4ut5zu5000402s7g6nihdn012"},{"v":"-122.423758","u":"lon","n":"longitude"},{"v":"37.747894","u":"lat","n":"latitude"},{"v":"24.5","u":"far","n":"temperature"},{"v":"37","u":"per","n":"humidity"},{"v":"4009","u":"per","n":"light"},{"v":"130.62","u":"per","n":"dust"},{"v":"31","u":"per","n":"airquality_raw"}],"bt":1422748803000}
1422748803000,{"e":[{"u":"string","n":"source","sv":"ci4v5vrcu000602s7g2cur4b212"},{"v":"103.737863","u":"lon","n":"longitude"},{"v":"1.335005","u":"lat","n":"latitude"},{"v":"28.5","u":"far","n":"temperature"},{"v":"60.4","u":"per","n":"humidity"},{"v":"1949","u":"per","n":"light"},{"v":"560.57","u":"per","n":"dust"},{"v":"13","u":"per","n":"airquality_raw"}],"bt":1422748803000}
1422748803000,{"e":[{"u":"string","n":"source","sv":"ci4vjer3i000e02s7r2cj23gs9"},{"v":"-43.1833012","u":"lon","n":"longitude"},{"v":"-22.9135667","u":"lat","n":"latitude"},{"v":"29.2","u":"far","n":"temperature"},{"v":"73.4","u":"per","n":"humidity"},{"v":"0","u":"per","n":"light"},{"v":"46.82","u":"per","n":"dust"},{"v":"27","u":"per","n":"airquality_raw"}],"bt":1422748803000}
1422748803000,{"e":[{"u":"string","n":"source","sv":"ci4w8gd6f000102tcnp415mz520"},{"v":"103.794999","u":"lon","n":"longitude"},{"v":"1.440834","u":"lat","n":"latitude"},{"v":"28.4","u":"far","n":"temperature"},{"v":"70.1","u":"per","n":"humidity"},{"v":"173","u":"per","n":"light"},{"v":"313.32","u":"per","n":"dust"},{"v":"21","u":"per","n":"airquality_raw"}],"bt":1422748803000}
1422748803000,{"e":[{"u":"string","n":"source","sv":"ci4wg4xti000502tccs34dvk44"},{"v":"103.792581","u":"lon","n":"longitude"},{"v":"1.302858","u":"lat","n":"latitude"},{"v":"27.4","u":"far","n":"temperature"},{"v":"77.4","u":"per","n":"humidity"},{"v":"31","u":"per","n":"light"},{"v":"595.31","u":"per","n":"dust"},{"v":"23","u":"per","n":"airquality_raw"}],"bt":1422748803000}
1422748803000,{"e":[{"u":"string","n":"source","sv":"ci4wsj9if000c02tcrquen3bl25"},{"v":"-22.980901","u":"lon","n":"longitude"},{"v":"-43.234095","u":"lat","n":"latitude"},{"v":"31.7","u":"far","n":"temperature"},{"v":"48","u":"per","n":"humidity"},{"v":"0","u":"per","n":"light"},{"v":"579.72","u":"per","n":"dust"},{"v":"34","u":"per","n":"airquality_raw"}],"bt":1422748803000}
1422748803000,{"e":[{"u":"string","n":"source","sv":"ci4x0rtb9000h02tcfa5qov335"},{"v":"42.36502","u":"lon","n":"longitude"},{"v":"-71.096538","u":"lat","n":"latitude"},{"v":"0.3","u":"far","n":"temperature"},{"v":"31.5","u":"per","n":"humidity"},{"v":"28","u":"per","n":"light"},{"v":"425.1","u":"per","n":"dust"},{"v":"18","u":"per","n":"airquality_raw"}],"bt":1422748803000}
1422748803000,{"e":[{"u":"string","n":"source","sv":"ci4xdbcwd000o02tcoi729rb716"},{"v":"121.7588735","u":"lon","n":"longitude"},{"v":"31.2327278","u":"lat","n":"latitude"},{"v":"10.8","u":"far","n":"temperature"},{"v":"65.3","u":"per","n":"humidity"},{"v":"754","u":"per","n":"light"},{"v":"2179.37","u":"per","n":"dust"},{"v":"41","u":"per","n":"airquality_raw"}],"bt":1422748803000}
1422748803000,{"e":[{"u":"string","n":"source","sv":"ci4xs6uhw000403zz9za2guib6"},{"v":"77.5905334","u":"lon","n":"longitude"},{"v":"12.9127007","u":"lat","n":"latitude"},{"v":"24.4","u":"far","n":"temperature"},{"v":"47.9","u":"per","n":"humidity"},{"v":"0","u":"per","n":"light"},{"v":"662.07","u":"per","n":"dust"},{"v":"28","u":"per","n":"airquality_raw"}],"bt":1422748803000}
1422748803000,{"e":[{"u":"string","n":"source","sv":"ci4yae86r000903zzsna9zh3026"},{"v":"77.5789318","u":"lon","n":"longitude"},{"v":"12.8864971","u":"lat","n":"latitude"},{"v":"23.3","u":"far","n":"temperature"},{"v":"62.3","u":"per","n":"humidity"},{"v":"0","u":"per","n":"light"},{"v":"0.62","u":"per","n":"dust"},{"v":"20","u":"per","n":"airquality_raw"}],"bt":1422748803000}
1422748803000,{"e":[{"u":"string","n":"source","sv":"ci527ripa000403471yii8wim11"},{"v":"121.370579","u":"lon","n":"longitude"},{"v":"31.196056","u":"lat","n":"latitude"},{"v":"13.3","u":"far","n":"temperature"},{"v":"37.4","u":"per","n":"humidity"},{"v":"434","u":"per","n":"light"},{"v":"2649.59","u":"per","n":"dust"},{"v":"33","u":"per","n":"airquality_raw"}],"bt":1422748803000}
1422748803000,{"e":[{"u":"string","n":"source","sv":"ci599v4yf000003z5b4ovspob20"},{"v":"103.751746","u":"lon","n":"longitude"},{"v":"1.374852","u":"lat","n":"latitude"},{"v":"27.8","u":"far","n":"temperature"},{"v":"99.9","u":"per","n":"humidity"},{"v":"257","u":"per","n":"light"},{"v":"1929.91","u":"per","n":"dust"},{"v":"17","u":"per","n":"airquality_raw"}],"bt":1422748803000}
